,Zone,Recipy_Name,Main_Ingredients,Ingredients,Recipy_Link
510,north,Bhindi Masala Recipe,['bhindi'],"['Bhindi - 1/4 kg (okra/bendakaya), wash, dry, trim the ends and cut into 1"" pieces\r', 'Onions - 1, large, finely sliced\r', 'Tomato - 1, finely chopped\r', 'Asafoetida - 1/4 tsp\r', 'Ginger green chili paste - 1 tsp\r', 'Sugar - 1/4 - 1/2 tsp\r', 'Turmeric powder - 1/4 tsp\r', 'Red chili powder - 1 tsp\r', 'Coriander powder - 3/4 tsp\r', 'Garam Masala powder - pinch\r', 'Kasuri methi - 1/2 tsp\r', 'Lemon juice - 1/2 tbsp\r', 'Salt to taste\r', 'Cooking oil - 2 tbsps\r', 'Coriander leaves - for garnish (optional)']",http://www.sailusfood.com/2015/07/30/bhindi-masala-recipe/
511,north,Rajma - Jeera Rice (Curried Red Kidney Beans with Cumin Rice),['rajma'],[],http://www.sailusfood.com/2006/01/24/rajma-jeera-rice-curried-red-kidney-beans-with-cumin-rice/
512,north,Punjabi Bhindi Masala,['bhindi'],"['Okra - 1/4 kg (bhindi/bendakaya), wash, dry, trim the ends and cut into 1"" pieces\r', 'Onions - 1, finely chopped\r', 'Tomato - 1, finely chopped\r', 'Ginger garlic paste - 1 tsp\r', 'Green chili paste - 1/2 tsp\r', 'Turmeric powder - 1/4 tsp\r', 'Red chili powder - 3/4 tsp\r', 'Coriander powder - 3/4 tsp\r', 'Amchur powder - 1/4 tsp (dried mango powder)\r', 'Kasuri Methi - 1/4 tsp\r', 'Garam Masala powder - pinch\r', 'Cumin seeds - 1/2 tsp\r', 'Cooking oil - 1 1/2 tbsps\r', 'Salt to taste\r', 'Coriander leaves - for garnish (optional)']",http://www.sailusfood.com/2012/07/18/punjabi-bhindi-masala-recipe/
513,north,Thandai,"['almonds', ' milk']","['Almonds - 1/3 cup\r', 'Cashew nuts - 2 tbsps \r', 'Poppy seeds - 1 tbsp (khus khus/gasagasalu)\r', 'Melon seeds - 2 tbsp (magaz)\r', 'Fennel seeds - /2 tsps (saunf/sompu)\r', 'Green Cardamom - 5 (elaichi)\r', 'Black peppercorns - 3/4 tsp (kali mirch/miriyalu)\r', 'Sugar - 8 tbsps (adjust according to taste)\r', 'Milk - 1 1/2 lts\r', 'Water - 3/4 cup\r', 'Rose essence - 1/2 tsp OR Dried rose petals (1 tsp)\r', 'Saffron - few strands (kesar/kumkum puvvu)\r', 'Pistachios - fistful, crushed']",http://www.sailusfood.com/2013/03/27/thandai-recipe-holi-festival/
514,north,Aloo Methi Tamatar Subzi,"['potatoes', ' tomatoes']",[],http://www.sailusfood.com/2008/11/12/aloo-methi-tamatar-subzi/
515,north,Boondi raita recipe,"['curd', ' boondi']","['Boondi - 1 heaped cup, plain \r', 'Curd - 1 1/2 cups, chilled, beaten till smooth\r', 'Water - 1/2 cup, chilled\r', 'Milk - 1/2 cup, chilled OR substitute with water\r', 'Salt to taste\r', 'Red chili powder - 1/2 to 3/4 tsp\r', 'Roasted cumin powder - 3/4 tsp\r', 'Black salt - 1/4 tsp (optional)\r', 'Coriander leaves - 1 tbsp, finely chopped']",http://www.sailusfood.com/2016/01/05/boondi-raita-recipe/
516,north,"Mamidipandu perugu pachadi, Andhra style ripe mango chutney","['ripe mango', ' yogurt']","['Yogurt - 1 1/4 cups, fresh, thick and chilled (curd/dahi/perugu)\r', 'Ripe mango - 1 cup, peeled and chopped into small pieces\r', 'Salt to taste\r', 'For tempering:\r', 'Oil - 1 tsp\r', 'Mustard seeds - 1/2 tsp\r', 'Asafoetida - pinch\r', 'Dry red chilies - 2, tear and de-seed\r', 'Curry leaves - 2 sprigs']",http://www.sailusfood.com/2016/04/19/mamidipandu-perugu-pachadi-andhra-sweet-mango-chutney/
517,north,Dahi Baingan ~ Eggplant cooked in yogurt,"['brinjal', ' curd']",[],http://www.sailusfood.com/2010/06/29/dahi-baingan-eggplant-cooked-in-yogurt/
518,north,Aloo Methi ~ Potato Fenugreek leaves stir fry,"['potato', ' aloo', ' methi', ' fenugreek leaves']",[],http://www.sailusfood.com/2009/12/15/aloo-methi-potato-fenugreek-leaves-stir-fry/
519,north,Matar Paneer ,"['green peas', ' paneer']",[],http://www.sailusfood.com/2010/04/28/matar-paneer/
520,north,Raita - Perugu Pachadi - Healthy Indian Salad,"['cucumber', ' yogurt']","['Cucumber - 1 large (peeled and chopped fine)\r', 'Onion - 1, finely chopped\r', 'Green chilies - 2 finely chopped\r', 'Fresh coriander leaves - a tbsp']",http://www.sailusfood.com/2005/11/11/indian-cucumber-raita-perugu-pachadi-healthy-indian-salad/
521,north,Methi Matar Malai,[],[],http://www.sailusfood.com/2010/02/23/methi-matar-malai/
522,north,Kulfi falooda recipe,"['milk', ' falooda noodles']","['Kulfi - 2 (please follow the link provided above on how to make kulfi recipe)\r', 'Falooda sev - 3/4 cup (please follow the link provided above on how to make falooda sev)\r', 'Sabja - 1/2 tsp, soaked in 1/3 cup water for 30 mts\r', 'Rose syrup - 5-6 tbsps\r', 'Pistachio - 6-8, chopped (cashew nuts or almonds can be used)']",http://www.sailusfood.com/2015/05/28/kulfi-falooda-recipe/
523,north,Kaju Paneer,"['paneer', ' cashewnut']",[],http://www.sailusfood.com/2009/09/07/kaju-paneer/
524,north,"Khichri,Khichdi - Rice and Lentil Medley","['rice', ' moong dal']",[],http://www.sailusfood.com/2006/06/13/khichrikhichdi-rice-and-lentil-medley/
525,north,Peas Pulao,"['peas', ' rice']","['Basmati rice - 1 1/2 cups, wash and soak in water for 5 mts \r', 'Green peas (fresh) - 1/2 cup\r', 'Cloves - 4\r', 'Cinnamon stick - 1""\r', 'Bay leaf - 1\r', 'Onions - 1, large, finely sliced\r', 'Green chilies - 2-3, slit\r', 'Ginger garlic paste - 3/4 tsp\r', 'Sugar - pinch (optional)\r', 'Pudina - 15 leaves (fresh mint)\r', 'Water - 2 2/3 cups\r', 'Salt to taste\r', 'Oil - 1/2 tbsp\r', 'Ghee - 1/2 tbsp (vegans can avoid ghee and substitute with oil)']",http://www.sailusfood.com/2013/02/23/peas-pulao-recipe/
526,north,Methi Mathri,"['flour', ' kasuri methi']","['Flour - 1 1/2 cups (maida)\r', 'Whole wheat flour - 1/2 cup (atta)\r', 'Semolina - 1 tbsp (sooji/upma rava) (optional)\r', 'Black pepper powder - 1/4 tsp (freshly ground) (optional)\r', 'Ghee - 4 heaped tbsps (or oil)\r', 'Tymol seeds - 1 tsp (vaamu/ajwain/omam) OR cumin seeds - 1 tsp\r', 'Salt to taste\r', 'Kasuri methi - 1 heaped tbsp (crushed)\r', 'Oil for deep frying']",http://www.sailusfood.com/2014/03/21/methi-mathri-recipe-indian-snacks/
527,north,Kadai Paneer - Cottage Cheese Creamy Curry,['paneer'],[],http://www.sailusfood.com/2006/01/19/kadai-paneer-cottage-cheese-creamy-curry/
528,north,Lachha paratha recipe,['whole wheat flour'],"['Whole wheat flour - 2 cup, atta\r', 'Salt - 1/2 tsp\r', 'Oil - 1 tbsp (or ghee)\r', 'Warm water - as required\r', 'Oil for smearing on the rolled paratha and shallow roasting the parathas(or ghee)']",http://www.sailusfood.com/2016/02/15/lachha-paratha-recipe/
529,north,Tomato Kurma,"['tomato', ' coconut']","['Tomatoes - 3, red and ripe, finely chopped\r', 'Onion - 1 large, finely chopped\r', 'Ginger garlic paste - 1/2 tsp\r', 'Cloves - 2\r', 'Cinnamon stick - 1/2""\r', 'Bay leaf - 1\r', 'Red chili powder - 1/4 tsp\r', 'Turmeric powder - 1/4 tsp\r', 'Curry leaves - a sprig\r', 'Cooking oil - 1 tbsp\r', 'Grind to a fine paste:\r', 'Coconut - 1/4 cup, grated\r', 'Green chilies - 3\r', 'Fennel seeds - 1/2 tsp (saunf/sompu)\r', 'Khus Khus - 1/2 tsp (poppy seeds/gasagasalu)']",http://www.sailusfood.com/2012/07/10/tomato-kurma-recipe/
530,north,Rajma Masala,['rajma'],"['Red kidney beans - 1 1/4 cups, soaked in 4 cups water overnight\r', 'Onions - 2 large, grind to a paste\r', 'Tomatoes - 3, large, puree\r', 'Asafoetida - pinch\r', 'Bay leaf - 1\r', 'Ginger garlic paste - 3/4 tbsp\r', 'Turmeric powder - 1/4 tsp\r', 'Red chili powder - 1 tsp\r', 'Coriander powder - 1 heaped tbsp\r', 'Cumin powder - 1/4 tsp\r', 'Kasuri methi - 1/2 tsp, crushed (optional0\r', 'Garam masala powder - 1 tsp (from the prepared garam masala)\r', 'Oil - 2 1/2 tbsps\r', 'Ghee - 1 1/2 tbsps (optional) if not using ghee, replace with oil\r', 'Salt to taste\r', 'Fresh coriander leaves for garnish (optional)\r', 'Garam Masala Powder: dry roast for 2 mts and grind to a fine powder\r', 'Cinnamon - 1/2"" stick\r', 'Cloves - 3\r', 'Green Cardamom - 2 (Chota Elaichi)\r', 'Black Cardamom - 1 (Badi Elaichi)\r', 'Black Pepper Corns - 6\r', 'Star Anise - 1/2\r', 'Mace powder - pinch (Javitri)\r', 'Black cumin - 1/4 tsp (Shahjeera)\r', 'Dry Ginger powder - pinch (Sonth)']",http://www.sailusfood.com/2013/06/06/rajma-masala-recipe/
531,north,Aloo ki sabzi for kachori,['potatoes'],"['Aloo - 3, large, boiled and peeled\r', 'Green chilies - 2 -3\r', 'Ginger - 1""\r', 'Turmeric powder - 1/4 tsp\r', 'Amchur powder - 3/4 tsp\r', 'Coriander leaves - 1/4 cup, chopped fine along with stalks\r', 'Salt to taste\r', 'Grind to a fine powder:\r', 'Cloves - 4-5 (do not skimp on cloves)\r', 'Green cardamom - 1\r', 'Black cardamom - 1\r', 'Coriander seeds - 1/2 tbsp\r', 'Cumin seeds - 1/2 tsp\r', 'Black pepper corns - 1/2 tsp\r', 'Cinnamon stick - 1/2""\r', 'For tempering:\r', 'Oil - 1/2 tbsp\r', 'Cumin seeds - 1/2 tsp\r', 'Dry red chilies - 1, tear into two  pieces\r', 'Bay leaf - 1\r', 'Asaofoetida - 1/4 tsp  ']",http://www.sailusfood.com/2015/03/01/aloo-ki-sabzi-kachori-aloo-recipes/
532,north,Perugu Garelu ,"['Black gram dal', ' Yogurt']","['Whole urad dal - 1 cup (minnappa gullu)\r', 'Salt to taste\r', 'Oil for deep frying\r', 'Yogurt - 2 cups, thick curd\r', 'Green chilies - 2, finely minced\r', 'Ginger - 1"", finely minced\r', 'Carrot - 2 tbsps (grated)\r', 'Fresh coriander leaves - 2 tbsps, finely minced\r', 'For tempering/tadka/poppu:\r', 'Mustard seeds - 1/2 tsp\r', 'Cumin seeds - 1/2 tsp\r', 'Red chilies - 2\r', 'Split gram dal - 1 tsp (minapappu)\r', 'Asafoetida - pinch (inguva/poppu)\r', 'Curry leaves - 1 sprig\r', 'Oil - 2 tsps']",http://www.sailusfood.com/2012/11/12/perugu-garelu-andhra-style-recipe/
533,north,Keema Matar,"['mincemeat', ' green peas']","['Minced meat (keema) - 1/2 kg, washed and drained\r', 'Onions - 2,  finely chopped\r', 'Tomatoes - 2, finely chopped\r', 'Green peas - 1/2 cup\r', 'Ginger garlic paste - 1/2 tbsp\r', 'Green cardamom - 2\r', 'Black cardamom - 1\r', 'Bay leaf - 1\r', 'Cinnamon stick - 1""\r', 'Cloves - 3\r', 'Green chilies - 3, slit length wise\r', 'Turmeric powder - Â½ tsp\r', 'Cumin powder - 1/4 tsp\r', 'Coriander powder - 1/2 tbsp\r', 'Red chili powder - 1 tsp\r', 'Yogurt - 1/4 cup, mixed to a smooth paste (curd)\r', 'Garam masala pwd (1 elaichi, 2 cloves, 1/2"" cinnamon stick, 2 black pepper corns)\r', 'Salt to taste\r', 'Cooking oil - 2 tbsps\r', 'Ghee - 1 tbsp\r', 'Coriander leaves for garnish']",http://www.sailusfood.com/2013/03/20/keema-matar-non-veg-recipes/
534,north,Kothimira Pachadi - Cilantro Chutney,['coriander leaves'],[],http://www.sailusfood.com/2005/12/22/kothimiri-pachadi-cilantro-chutney/
535,north,Godhuma rava payasam,"['cracked wheat', ' jaggery']","['Cracked wheat - 1/2 cup (broken wheat/godhuma rava/daliya)\r', 'Water - 3 1/2 cups\r', 'Milk - 1/2 cup, boiled, full fat - optional (if not using milk, increase water quantity by 1/2 cup)\r', 'Jaggery - 1 3/4 cups, grated\r', 'Cashew nuts - 7-8, break into small pieces\r', 'Raisins - 12-15\r', 'Cardamom powder - 1/2 tsp']",http://www.sailusfood.com/2015/02/16/godhuma-rava-payasam-cracked-wheat-kheer/
536,north,Tabbouleh,"['bulgur', ' parsley']","['Bulgur - 1/4 cup (substitute with couscous or cracked wheat/dalia)\r', 'Boiling water - 1/2 cup\r', 'Parsley - 1 cup, finely chopped and tightly packed (substitute with fresh coriander leaves)\r', 'Mint - 1/2 cup, finely chopped\r', 'Onion - 1/2, finely chopped\r', 'Tomatoes - 3, finely chopped, allow the water to drain\r', 'Lemon juice - 3-4 tbsps\r', 'Olive oil - 2 tbsp\r', 'Salt to taste\r', 'Cinnamon powder - large pinch (optional)\r', 'Pepper powder - pinch ']",http://www.sailusfood.com/2012/07/28/tabbouleh-recipe/
537,north,Gajjar Ka Doodh - Carrot Milk,['carrots'],[],http://www.sailusfood.com/2007/02/20/gajjar-ka-doodh-carrot-milk/
538,north,Capsicum Potato Fry,"['potato', ' capsicum']",[],http://www.sailusfood.com/2005/11/14/capsicum-potato-aloo-shimla-mirch-fry/
539,north,Gajar (Carrot) ka Halwa ,"['carrot', ' condensed milk']",[],http://www.sailusfood.com/2011/04/27/gajar-carrot-ka-halwa/
540,north,Gobhi Parantha & Palak Methi Paneer ,['cauliflower'],[],http://www.sailusfood.com/2008/11/27/gobhi-parantha-palak-methi-paneer/
541,north,Navratri Special ~ Carrot Kheer ,"['carrot', ' milk']",[],http://www.sailusfood.com/2011/10/05/carrot-kheer-recipe-gajar-kheer/
542,north,Baked Vegetable Jalfrazi,"['carrots', ' beans', ' cauliflower']",[],http://www.sailusfood.com/2008/10/01/baked-vegetable-jalfrazi/
543,north,Lassi Recipe,"['yogurt', ' cardamom']","['Curd - 2 cups, chilled, thick and beaten smooth (yogurt)\r', 'Milk - 100 ml, chilled OR water\r', 'Sugar - 2 heaped tbsps OR honey\r', 'Cardamom powder - 1/2 tsp\r', 'Pistachios - 4, finely chopped (or 2 almonds)\r', 'Rose water - 1/4 tsp (optional)']",http://www.sailusfood.com/2015/04/15/lassi-recipe-sweet-lassi-punjabi/
544,north,Rooh Afza Lemonade,"['rooh afza', ' lemon juice']","['Rooh Afza syrup - 2 - 2 1/2 tbsps\r', 'Chilled water or soda - 1 large cup\r', 'Mint leaves - 3-4 leaves\r', 'Lemon juice - 1 1/2 tbsps\r', 'Ice Cubes - as required']",http://www.sailusfood.com/2014/06/20/rooh-afza-lemonade-cold-drinks-recipes/
545,north,Mushroom fry,['mushroom'],"['Edible white mushrooms - 3 cups, cleaned, skin peeled and sliced\r', 'Onions - 2, medium, sliced\r', 'Tomato - 1, medium, chopped\r', 'Green chilis - 2, slit lengthwise\r', 'Ginger garlic paste - 1 tsp \r', 'Crushed black pepper powder - 6- 7 peppercorns\r', 'Turmeric powder - 1/4 tsp\r', 'Red chili powder - 1/2 tsp\r', 'Coriander powder - 1 1/2 tsps\r', 'Saunf powder - 3/4 tsp\r', 'Garam masala powder - 1/4 tsp\r', 'Coconut Milk - 1/4 cup (optional)\r', 'Lemon juice - 1 tsp\r', 'Ghee - 2 tbsps\r', 'Oil - 2 tbsps\r', 'Fresh coriander leaves - 2 tbsps for garnish']",http://www.sailusfood.com/2016/01/29/mushroom-fry-recipe-mushroom-recipes-indian/
546,north,Mirchi Bhaji ~ Stuffed Green Peppers,"['green chilli', ' peppers', ' potato']",[],http://www.sailusfood.com/2005/12/07/mirchi-bajji-stuffed-green-peppers/
547,north,Tomato Paneer ,"['tomato', ' paneer']",[],http://www.sailusfood.com/2009/05/20/tomato-paneer/
548,north,Bellam Maagaya - Sweet Grated Mango Pickle,['raw mango'],"['3 raw green mangoes (washed, wiped dry, skinned and sliced)\r', '1/2 tsp turmeric pwd\r', '2 tbsps red chilli pwd\r', '1 tsp roasted fenugreek seeds pwd (methi/menthi podi)\r', '2 1/2 tbsps salt\r', '3/4 to 1 cup grated jaggery (melt and strain) or sugar\r', '1/4 tsp asafoetida/hing/inguva\r', '1 1/2 tbsp oil']",http://www.sailusfood.com/2008/05/05/bellam-maagaya-teepi-maagai-sweet-grated-mango-pickle/
549,north,Bhindi Do Pyaaza - Okra-Onion Stir Fry,['okra'],[],http://www.sailusfood.com/2007/08/23/bhindi-do-pyaaza-okra-onion-stir-fry/
550,north,Kodi Gudu Pulusu - Boiled Eggs In Tamarind Gravy,['eggs'],[],http://www.sailusfood.com/2006/01/07/kodi-gudu-pulusu-boiled-eggs-in-tamarind-gravy/
551,north,Dal Tadka,['tur dal'],"['Tur dal - 1/4 cup (kandi pappu/red gram da)\r', 'Moong dal - 1/4 cup (pesara pappu/yellow lentils)\r', 'Channa dal - 2 tbsps (bengal gram/senaga pappu) (soak for 15 mts in water)\r', 'Green chilies - 2, slit length wise\r', 'Ginger, finely minced\r', 'Haldi - 1/4 tsp (pasupu/turmeric pwd)\r', 'Coriander seeds - 1/2 tsp (crushed) (optional)\r', 'Tomato - 1, finely chopped\r', 'Ghee - 1 1/2 tsps (or oil for a vegan version)\r', 'For tempering/poppu/tadka: ', 'Cumin seeds - 1/2 tsp\r', 'Hing - large pinch (asafoetida/inguva)\r', 'Dry red chilies - 1 or 2, tear and de-seed\r', 'Green chili - 1, slit\r', 'Red chili powder - 1/2 tsp \r', 'Curry leaves (optional)\r', 'Ghee - 1 1/2 tsps (or cooking oil)']",http://www.sailusfood.com/2012/05/22/dal-tadka-recipe/
552,north,Adraki Palak Tawa Kebab - Gingery Spinach Kabab,['spinach'],[],http://www.sailusfood.com/2007/02/01/adraki-palak-tawa-kebab-gingery-spinach-kabab/
553,north,Khoya matar paneer recipe,"['khoya', ' green peas', ' paneer']","['Paneer - 250 gms, cubed\r', 'Green peas - 1/2 cup (fresh or frozen)\r', 'Green chili-ginger paste - 1 1/2 tsps (2 green chilis+1"" ginger)\r', 'Khoya - 1/3 cup, unsweetened, grated, sauteed in 1/2 tsp ghee for less than a mt\r', 'Tomatoes - 3, medium, blanched, peeled and ground to a paste\r', 'Turmeric powder - 1/4 tsp\r', 'Red chili powder - 1/2 tsp\r', 'Coriander powder - 1/2 tsp\r', 'Milk - 1/4 cup (full fat or skimmed) OR a heaped tbsp of fresh cream\r', 'Water - 1 1/4 cups\r', 'Sugar - 1/2 tsp\r', 'Salt to taste\r', 'Coriander leaves - for garnish (optional)\r', 'Ghee - 1 1/2 tbsps \r', 'Oil - 1 tbsp \r', 'Roast and grind to a powder:\r', 'Cloves - 2\r', 'Black cardamom - 1 \r', 'Green cardamom - 1\r', 'Cinnamon - 1/4""\r', 'Black peppercorns - 5\r', 'Cumin seeds - 1/4 tsp ']",http://www.sailusfood.com/2016/01/04/khoya-matar-paneer-recipe/
554,north,Panchratan Dal ,"['lentils', ' tur dal', ' moong dal', ' chana dal', ' masoor dal', ' urad dal']",[],http://www.sailusfood.com/2010/06/18/panchratan-dal/
555,north,Dahi Bhalla,"['urad dal', ' yogurt']","['For preparing Vadas""\r', 'Black gram lentil - 1 cup, urad dal without skin, washed, soaked for 3 hours\r', 'Yellow moong dal - 2 tbsps, soak for 2 hours (optional)\r', 'Ginger - 2â€³ piece\r', 'Green chilies - 2 to 3\r', 'Salt to taste\r', 'oil for deep frying\r', 'To prepare dahi bhalla chaat:\r', 'Fresh curd - 2 cups, thick yogurt (it should not be sour)\r', 'Water - 1 1/2 to 2 cups\r', 'Powdered sugar - 1 1/2 heaped tbsps\r', 'Red chilli powder - 1 heaped tbsp, approx\r', 'Roasted cumin powder - 1 heaped tbsp, apporx\r', 'Chaat masala powder -1 heaped tbsp, approx\r', 'Pomegranate seeds - 1/2 cup\r', 'Green chutney - 3/4 cup, approx\r', 'Sweet tamarind chutney - 3/4 cup, approx\r', 'Sev for garnish\r', 'Fresh coriander leaves for garnish\r', '']",http://www.sailusfood.com/2014/03/22/dahi-bhalla-recipe/
556,north,Jal jeera,"['mint leaves', ' black salt']","['Fresh mint leaves - 1/3 cup, washed and chopped roughly\r', 'Fresh coriander leaves - 1/2 cup, washed and chopped roughly\r', 'Ginger - 1 tsp, grated\r', 'Tamarind  - medium sized lemon ball, soak in warm water for 10 mts, remove extract \r', 'Lemon juice - 1 tbsp (optional)\r', 'Sugar - 2-3 tbsps, dissolve in 1/4 cup water\r', 'Water - 1 cup \r', 'Cold water - 1 lt (4 cups)\r', 'Boondi for garnish\r', 'For jaljeera powder:\r', 'Cumin seeds - 3/4 tbsp\r', 'Black pepper corns - 1/2 tsp  \r', 'Fennel seeds - 1/4 tsp (optional)\r', 'Cloves - 2\r', 'Black cardamom - 1\r', 'Black salt - 1 tsp\r', 'Rock salt - 1/2 tsp\r', 'Asafoetida - 1/4 tsp\r', 'Dry mango powder - 1/2 tsp ']",http://www.sailusfood.com/2015/03/24/jal-jeera-jaljeera-powder-recipe/
557,north,No Bake Blueberry Cheesecake,"['blueberries', ' cream cheese']","['For the base:\r', 'Britannia Marie biscuits -180 gms (or digestive biscuits)\r', 'Butter - 5 1/2 tbsps, melted \r', 'For cheese cake layer:\r', 'Hot water - 3/4 cup\r', 'Agar agar - 2 tbsps strands or 1 tsp agar agar powder\r', 'Cream cheese - 1 cup/225 gms, room temperature (I used Philadelphia brand)\r', 'Whipping cream - 1/2 cup/120 ml\r', 'Powdered Sugar - 1/2 cup \r', 'Blueberry preserve - 1 cup\r', 'Vanilla extract - 1/4 tsp']",http://www.sailusfood.com/2014/07/03/no-bake-blueberry-cheesecake-dessert/
558,north,Crumbled Paneer - Green Peas Subzi,"['paneer', ' green peas']",[],http://www.sailusfood.com/2007/09/03/crumbled-paneer-green-peas-subzi/
559,north,Mango raita recipe,"['ripe mango', ' yogurt']","['Yogurt - 1 1/4 cups, fresh, thick, chilled and beaten till smooth (curd/dahi/perugu)\r', 'Ripe mango - 1, large, peeled and chopped into small pieces (mamidipandu/aam)\r', 'Roasted cumin powder - 1/2 tsp (jeera powder/jeelakara podi)\r', 'Red chili powder - 1/4 tsp (adjust)\r', 'Chaat masala - large pinch\r', 'Black salt - large pinch (kala namak/nalla uppu)\r', 'Salt to taste\r', 'Mint leaves - few for garnish OR fresh coriander leaves']",http://www.sailusfood.com/2016/04/20/mango-raita-recipe-mango-recipes-indian/
560,north,Aloo Dum,"['baby potatoes', ' yogurt']",[],http://www.sailusfood.com/2010/07/14/aloo-dum/
561,north,Recipes Galore! Savour the taste of fellow bloggers food,[],[],http://www.sailusfood.com/2006/02/14/recipes-galore-savour-the-taste-of-fellow-bloggers-food/
562,north,Jihva For Ingredients - Dals (Lentils),['dal'],[],http://www.sailusfood.com/2006/05/27/jihva-for-ingredients-dals-lentils/
563,north,Masoor Dal,['masoor dal'],[],http://www.sailusfood.com/2009/04/18/masoor-dal/
564,north,Aam Ki Lassi - Mango Yogurt Smoothie & Mango Milk Shake,['ripe mango'],[],http://www.sailusfood.com/2007/05/25/aam-ki-lassi-mango-yogurt-smoothie-mango-milk-shake/
565,north,Methi Chaman Hariyali,"['methi', ' paneer']",[],http://www.sailusfood.com/2009/03/11/methi-chaman-hariyali/
566,north,Ulli Garelu - Lentil Dumplings,"['urad dal', ' onions']",[],http://www.sailusfood.com/2006/02/25/ulli-garelu-medu-vadai-lentil-dumplings/
567,north,Momos chutney recipe,"['garlic', ' red chilies']","['Tomato – 1\r', 'Garlic - 8 cloves\r', 'Red chilies - 3-4, tear, de-seed and soak in 1/2 cup warm water for 15-20 mins\r', 'Soy sauce - 1/4 tsp (optional)\r', 'Vinegar - 1 tbsp\r', 'Sugar - 1 tsp\r', 'Oil – 1 1/2 tbsps\r', 'Salt to taste']",http://www.sailusfood.com/2016/03/19/momos-chutney-recipe-how-to-make-momos-chutney/
